median,average,medianCount,pointCount,x,y,zoomLevel
2.0167510799987,4.32370530536862,1968.34905407874,976.0,19536,24376,16
2.90217871831315,5.45670438309859,35444.3086867585,12213.0,19536,24377,16
199.651326796316,199.028765143112,503919.948833901,2524.0,19537,24376,16
3.61709020067667,8.6475627469507,74602.4853889563,20625.0,19537,24377,16
3.09523019075202,5.28459872429576,37244.904885319,12033.0,19528,24384,16
3.65394093625443,6.96058563260131,59745.5882486962,16351.0,19528,24385,16
4.79056573793677,17.8464171514245,30132.6584916223,6290.0,19529,24384,16
2.53506306959764,11.0338814977192,27297.5591334274,10768.0,19529,24385,16
4.21784314724976,12.1288712070545,31848.933604883,7551.0,19538,24384,16
4.67597117787321,5.07327067426789,5498.94210517889,1176.0,19538,24385,16
2.71159772923713,3.72705651701566,47021.8162227011,17341.0,19539,24384,16
2.60083577532538,3.29276385048701,15961.3291531719,6137.0,19539,24385,16
2.53443008720565,7.02229781785863,38690.6097112815,15266.0,19533,24378,16
2.6503387024185,8.206222039845,24258.5501432366,9153.0,19533,24379,16
2.60894509840207,7.84801707416132,35687.760001042,13679.0,19532,24378,16
2.54442824069152,9.63096685657017,31049.6578211586,12203.0,19532,24379,16
3.63070659676989,7.15758939833474,54551.3666164676,15025.0,19535,24382,16
3.50495634190556,5.49135200438456,37611.6865049886,10731.0,19535,24383,16
3.48094219695277,4.60655315621863,40333.6772360918,11587.0,19534,24382,16
2.708299673669,4.71374538364626,10963.1970790121,4048.0,19534,24383,16
4.10376955165568,10.6344539023043,49770.51712248,12128.0,19535,24390,16
5.15446387061351,22.7897869513792,32576.2116622774,6320.0,19535,24391,16
4.13349229126462,6.10850763391039,43641.4116111719,10558.0,19534,24390,16
4.55464700422298,6.25241514559184,61396.6416169258,13480.0,19534,24391,16
4.73601542249054,9.48680475040237,58859.1996707125,12428.0,19529,24382,16
4.72664915714123,46.1206933524085,7619.35844131167,1612.0,19529,24383,16
3.42542426073398,6.18813197660823,73838.4453643817,21556.0,19528,24382,16
2.3910690481714,4.45169346505742,30273.3252188981,12661.0,19528,24383,16
4.11108704145525,8.00970001877216,66653.054203114,16213.0,19539,24378,16
3.40741541339068,9.38894202693689,25620.3564932845,7519.0,19537,24390,16
2.97191723023948,7.37665316029064,35942.3669825163,12094.0,19537,24391,16
2.81590171556987,6.83433068498932,32380.053827338,11499.0,19536,24390,16
3.36074456379291,9.82780289474617,55707.7018894312,16576.0,19536,24391,16
3.4283577836021,15.4100275638899,42254.5096828959,12325.0,19533,24390,16
4.70036916614972,12.0209568046618,51812.1693184684,11023.0,19533,24391,16
3.51658254127472,11.7866524119813,40862.6891296122,11620.0,19532,24390,16
2.95790679950756,11.3079822931002,23967.9187964098,8103.0,19532,24391,16
2.630139139509,10.0876364135572,34047.151160944,12945.0,19536,24380,16
2.69947927842646,11.0337453102058,35468.4582392452,13139.0,19536,24381,16
3.85730411710062,8.32054365797416,45593.3346641293,11820.0,19537,24380,16
3.25827651608496,8.26655671162782,39591.3179469483,12151.0,19537,24381,16
4.74026236528888,11.6346445005832,43591.4527111965,9196.0,19539,24374,16
2.34796359210531,3.04395446372251,12486.470382816,5318.0,19539,24375,16
3.14564078221544,8.25007489473033,3519.97203529908,1119.0,19538,24374,16
4.05393045431946,10.1361088577898,14938.7337241672,3685.0,19538,24375,16
4.13385513963343,8.4060872437895,42599.3772139225,10305.0,19538,24380,16
4.8198602613511,12.8170378596979,24942.776852492,5175.0,19538,24381,16
3.85595541721843,9.08769525044262,15921.2399176949,4129.0,19539,24380,16
5.07428057349771,5.51847957561405,49337.2300161182,9723.0,19539,24381,16
3.58542301275964,12.8088593133687,55021.9015538094,15346.0,19531,24386,16
3.15298917113874,9.1988322256531,19119.7263337853,6064.0,19531,24387,16
3.38432435069809,15.3613858767188,46236.6392792373,13662.0,19530,24386,16
3.66267740768069,7.35287442113096,35711.1047248867,9750.0,19530,24387,16
3.14951767326419,4.9046757640403,9533.5899969707,3027.0,19532,24388,16
3.13175548537515,4.08412876627267,12627.2381170326,4032.0,19532,24389,16
3.54680317444773,4.50281459254787,22440.6236847308,6327.0,19533,24388,16
3.88298261027161,9.11347983735546,6900.06009845265,1777.0,19533,24389,16
2.46139554410198,6.97998406309228,19637.0136508456,7978.0,19534,24380,16
3.15305798278169,10.2822824943213,59204.9697426917,18777.0,19534,24381,16
3.21644492663978,11.5517983485848,40157.3149090977,12485.0,19535,24380,16
3.24876760692039,7.52381020333935,42822.0058268177,13181.0,19535,24381,16
3.84353665304608,12.2969365866638,56081.0433045954,14591.0,19537,24386,16
3.02426598788598,10.2961179494166,27505.699159823,9095.0,19537,24387,16
4.00787436418108,14.6612424989443,32111.0894058189,8012.0,19536,24386,16
3.44801661969195,6.20713131407421,17553.8526108517,5091.0,19536,24387,16
3.68584740204755,13.7697847359405,26538.1012947423,7200.0,19532,24384,16
3.40199656033574,6.29975794041708,57816.9315429059,16995.0,19532,24385,16
3.62705448082452,9.88578973076043,54746.7603335653,15094.0,19533,24384,16
4.11813524270236,14.9490913811564,25091.7980337855,6093.0,19533,24385,16
2.67693869313129,3.14462297528232,20050.2708115534,7490.0,19533,24382,16
3.58713577515551,4.73588343524716,56364.6644350185,15713.0,19533,24383,16
4.03044766353875,4.54385326401717,10479.1639252007,2600.0,19532,24382,16
3.84877352037136,4.64115449445607,43225.5754072907,11231.0,19532,24383,16
86.8729145435882,86.8729145435882,3127.42492356918,36.0,19536,24375,16
3.11013759550727,3.34230975796324,6164.29271429541,1982.0,19528,24388,16
