median,average,medianCount,pointCount,x,y,zoomLevel
1.14732479343874,1.14732479343874,33.2724190097236,29.0,18647,24046,16
2010.08800645985,2027.27787678516,1585959.43709682,789.0,18645,24014,16
1715.60978305649,1708.99768990904,1475424.41342858,860.0,18645,24015,16
1775.88327470608,1809.12198046528,1520156.08314841,856.0,18644,24014,16
1493.93928887657,1490.36987048178,1495433.22816545,1001.0,18644,24015,16
4005.22258991043,4005.22258991043,200261.129495521,50.0,18647,24010,16
3702.5150006066,3702.5150006066,662750.185108581,179.0,18647,24011,16
3791.07356010978,3791.07356010978,242628.707847026,64.0,18646,24010,16
2610.2449356121,2610.2449356121,313229.392273452,120.0,18648,24015,16
1491.59362083123,1466.84473145344,2470079.03609652,1656.0,18646,24017,16
3454.25195462381,3454.25195462381,231434.880959795,67.0,18646,24011,16
2748.46459271872,2791.16577256654,1016931.89930593,370.0,18647,24014,16
2257.88336924188,2288.25991768738,708975.377941951,314.0,18647,24015,16
2348.63091181625,2355.71186275344,1263563.43055714,538.0,18646,24014,16
2084.06428344967,2093.8010211972,1433836.22701337,688.0,18646,24015,16
3290.82126304653,3311.16496898147,914848.311126935,278.0,18649,24014,16
2635.2297957002,2635.2297957002,152843.328150612,58.0,18649,24015,16
2970.90805056672,3015.20085269957,932865.127877949,314.0,18648,24014,16
1788.57141613942,1818.50999532932,1548902.84637674,866.0,18646,24016,16
2031.86911582692,2022.92439538645,1621431.55442988,798.0,18647,24016,16
1590.26602622589,1621.2830511605,1900367.90133994,1195.0,18647,24017,16
804.581489359627,806.739923242518,682285.102976964,848.0,18645,24018,16
545.415937007468,529.595884159924,535598.450141334,982.0,18645,24019,16
564.500992308548,567.650453733103,526679.425823875,933.0,18644,24018,16
2.22674826833445,19.7039372072224,7285.92033399031,3272.0,18644,24019,16
1.5040808664555,4.44065073824324,6166.73155246754,4100.0,18639,24030,16
1.42591027212517,7.34934227533992,9646.28299092679,6765.0,18639,24031,16
2.84549129809196,3.97071971561761,6097.88785181108,2143.0,18638,24030,16
2.64855918594243,5.25221509614977,18743.8533589146,7077.0,18638,24031,16
1.11226342547126,2.18151589130774,1478.19809245131,1329.0,18626,24025,16
1.7527585638889,2.34049931003277,13198.2719860834,7530.0,18627,24024,16
2.55720039005779,3.03956764915402,35667.8310405261,13948.0,18627,24025,16
1.89453394462978,5.08568318345987,18738.8352463331,9891.0,18643,24042,16
1.77785920339848,3.77350288726938,13853.078912881,7792.0,18643,24043,16
2.11807113299265,6.42094970785196,16038.0346190204,7572.0,18642,24042,16
1.59193047282281,5.72976425467831,6246.73517535673,3924.0,18642,24043,16
2.52747335008305,8.0143300161191,1109.56080068646,439.0,18638,24020,16
1.1152655475873,2.3656354719079,78.0685883311109,70.0,18638,24021,16
2.85153050764241,3.5664839364059,14847.919353294,5207.0,18639,24020,16
2.87205296669112,3.58441592566574,15563.6550264992,5419.0,18639,24021,16
1.90192862730212,5.47957695366938,7721.8302268466,4060.0,18630,24028,16
1.99225402154324,4.97716318164073,10234.2089086676,5137.0,18630,24029,16
2.35097301280939,7.1989359025161,4617.31099715764,1964.0,18631,24028,16
2.39198562853338,6.07133496894337,9477.04706024926,3962.0,18631,24029,16
1.72117975068097,3.34423300942413,20158.4572399755,11712.0,18637,24034,16
2.07449987316264,10.8423887453258,4802.46720637151,2315.0,18637,24035,16
1.10206654568424,3.93121234614981,1960.57638477227,1779.0,18636,24034,16
2.41810410037761,5.03596047727616,23878.7779912289,9875.0,18636,24035,16
2.46732634075098,4.00290288500682,33042.4343553371,13392.0,18639,24038,16
2.32682244453015,3.46331284756342,8229.97098630314,3537.0,18639,24039,16
1.95627764980661,6.12520482129789,3241.55206572956,1657.0,18638,24038,16
2.06123972088495,3.851711967731,16026.1388298805,7775.0,18638,24039,16
3.02038517970954,3.35001604789555,800.402072623028,265.0,18649,24038,16
2.03872032991336,5.02261177867948,3215.06196027337,1577.0,18649,24039,16
2.20983711953905,3.58860961260002,23689.4539214587,10720.0,18648,24038,16
2.25952556803884,5.60487364767806,18031.0140329499,7980.0,18648,24039,16
2.47934480980655,3.67874997809242,16480.2049507842,6647.0,18634,24024,16
2.60086961662212,3.53934139959262,14515.453330368,5581.0,18634,24025,16
2.54121674370585,3.66065445272876,9557.5161730777,3761.0,18635,24024,16
1.51456390431872,8.3743873987831,599.767306110213,396.0,18635,24025,16
2.58518826298934,3.40039063864285,15071.6475732279,5830.0,18642,24024,16
2.36530593712614,2.6987519273739,10922.9828176485,4618.0,18642,24025,16
2.57105254602834,3.21026248264416,9163.23127404499,3564.0,18643,24024,16
0.903947346962093,0.903947346962093,12.6552628574693,14.0,18643,24025,16
3.48082614738576,4.0348635103408,27401.0634322207,7872.0,18642,24028,16
3.29470171258018,6.19955451006336,1713.24489054169,520.0,18626,24016,16
1.90891929019497,6.3320086858951,1431.68946764623,750.0,18626,24017,16
2.3592060926275,2.80518464719686,15613.2259210088,6618.0,18627,24016,16
1.35047215765472,1.73776572987627,148.551937342019,110.0,18642,24029,16
3.26291824648686,3.77567844297518,34084.4440028018,10446.0,18643,24028,16
2.9640902302378,3.9020264322879,637.279399501126,215.0,18643,24029,16
4.50993959658761,39.6424376003738,1587.49873799884,352.0,18629,24042,16
3.42907034920914,5.24358237008104,29092.2328426904,8484.0,18629,24043,16
35.2304230194903,37.7342808824973,739.838883409297,21.0,18628,24042,16
2.69751116402359,3.07645046503386,14766.1761118651,5474.0,18628,24043,16
2003.70094636687,2104.31733920681,364673.57223877,182.0,18642,24012,16
