median,average,medianCount,pointCount,x,y,zoomLevel
2.57855495185988,5.82209242102269,12013.4875207152,4659.0,33760,24000,16
2.14100895051056,2.96702156888812,9897.8843782103,4623.0,33761,24001,16
2.37684889685974,6.50743786208331,15696.7101148617,6604.0,33761,24000,16
2.2470119192229,18.5814280229167,8754.3584372924,3896.0,33746,23985,16
3.15737683242684,10.0151603210657,42776.1413257188,13548.0,33746,23984,16
2.12295548427167,12.9199868762681,7300.84391041027,3439.0,33757,24001,16
3.52727018940345,4.17558731436978,2320.94378462747,658.0,33756,24021,16
3.13477659984195,3.71872924715819,14351.0072740764,4578.0,33756,24020,16
3.39632575172956,7.20356103888188,14349.4763010574,4225.0,33757,24021,16
2.03679192650845,2.47955697266567,5554.33158358855,2727.0,33757,24020,16
2.18915755422426,7.52999541126563,17598.6375784088,8039.0,33752,24001,16
2.35113247296833,8.77505297359932,5555.72603362417,2363.0,33752,24000,16
3.24216015236094,5.94132939805189,27937.6940328942,8617.0,33753,24001,16
2.44247754940782,4.62065633498506,15116.493553285,6189.0,33753,24000,16
3.02097622603687,5.17622479625117,23334.0203699088,7724.0,33757,24000,16
2.1558066721658,6.8161540534318,21788.7380355798,10107.0,33760,23992,16
7.44017117435346,56.1386678228187,1964.20519002931,264.0,33770,23987,16
16.7183829549128,41.7981641671951,4430.3714830519,265.0,33770,23986,16
3.00408297971341,3.90882244104548,76390.8260911323,25429.0,33757,24019,16
1379.90566144329,1379.90566144329,17938.7735987628,13.0,33762,24016,16
2.27619106931722,51.7468992306133,97.8762159806404,43.0,33748,23985,16
4.44823761796921,12.5155794605163,49455.5058365817,11118.0,33748,23984,16
292.209709990157,294.794929324971,1380983.08941348,4726.0,33749,23985,16
37.8440968400208,81.8562843675998,511046.683727641,13504.0,33749,23984,16
3.17512251728485,3.72356981184094,42864.1539833455,13500.0,33756,24019,16
3.34078483907695,7.37261945985215,187.083950988309,56.0,33756,24018,16
4.02428450626074,12.3333504578172,3541.37036550945,880.0,33746,24013,16
1.56289769047588,7.20814016847223,1989.5687599758,1273.0,33760,23985,16
129.477287498539,141.623074263062,199006.590885254,1537.0,33760,23984,16
1.57988760954526,17.7882506828803,578.238865093566,366.0,33761,23985,16
156.946218539054,156.946218539054,627.784874156217,4.0,33761,23984,16
3.08629789223901,5.20930312940206,16061.0942312118,5204.0,33752,23997,16
2.50310839035482,3.24568648078061,9519.32120851937,3803.0,33752,23996,16
4.83115955134611,4.83115955134611,24.1557977567306,5.0,33753,23997,16
2.50137329938579,4.13125222177044,5190.34959622551,2075.0,33753,23996,16
2.79682627292652,5.98910972935378,2956.24537048333,1057.0,33746,24012,16
795.980461820692,795.980461820692,13531.6678509518,17.0,33761,24027,16
677.418527859343,677.418527859343,10161.2779178901,15.0,33761,24026,16
491.952562836213,491.952562836213,50671.11397213,103.0,33760,24027,16
296.370834320373,316.684170751397,170413.229734214,575.0,33760,24026,16
2.26909529364184,13.3268035754514,3614.66880277145,1593.0,33759,23999,16
2.68936888255853,22.5504418897655,2525.31738072246,939.0,33759,23998,16
3.1963097649982,4.36691474528626,21597.4650820928,6757.0,33758,23999,16
7.49706665358034,7.49706665358034,149.941333071607,20.0,33749,24024,16
1124.40546056095,1124.40546056095,14617.2709872923,13.0,33745,24026,16
579.285300341944,579.285300341944,1737.85590102583,3.0,33744,24027,16
794.89087570319,794.89087570319,7154.01788132871,9.0,33744,24026,16
69.4104559899425,69.4104559899425,16242.0467016465,234.0,33764,23989,16
4.0726806482031,12.809631771926,614.974777878668,151.0,33758,23998,16
91.5873353687043,118.485329276847,119155.123314684,1301.0,33750,23989,16
483.978591678043,485.239094214584,97279.6969272867,201.0,33750,23988,16
403.534877723263,273.105863769882,229207.810546814,568.0,33751,23989,16
216.186492110564,166.666042436057,334656.689787153,1548.0,33751,23988,16
20.6430570588087,42.5339033801398,18145.2471546928,879.0,33771,23995,16
305.819556120054,310.99399223696,86241.1148258553,282.0,33771,23994,16
230.69276484241,208.141788552419,149950.297147566,650.0,33770,23995,16
4.74193589976952,4.32337871612568,1545.87110332486,326.0,33764,23988,16
1.68508968870054,1.68508968870054,25.2763453305081,15.0,33765,23989,16
2.87275681805929,5.4845332012932,8227.57552692182,2864.0,33744,23997,16
2.6640790072737,5.08544560822927,8762.15585492321,3289.0,33744,23996,16
2.66908770409868,7.0606209946505,5570.38603845395,2087.0,33745,23997,16
3.00444192097984,6.99747283617377,11564.0969538514,3849.0,33745,23996,16
5.03640877674538,5.03640877674538,35.2548614372177,7.0,33769,23983,16
2.6910355328536,2.6910355328536,148.006954306948,55.0,33769,23982,16
590.197810812003,590.181041708007,182371.123540909,309.0,33765,24023,16
825.05430932396,824.497596943204,282993.628098118,343.0,33764,24023,16
2.74023633628109,4.18729174640343,70336.3862796631,25668.0,33761,23995,16
2.39715445253423,5.71113865348815,28904.8883886577,12058.0,33761,23994,16
3.21760198820193,35.1339222656703,534.12193004152,166.0,33760,23995,16
2.49599591006261,3.06556851420887,45374.7096490282,18179.0,33760,23994,16
2.66688541917701,3.95647771300888,418.70101081079,157.0,33747,23985,16
3.07987702658337,16.3757635198138,18371.4664635698,5965.0,33747,23984,16
1.75271246695964,64.3141128836421,464.468803744305,265.0,33756,23985,16
6.74581746856043,38.446294162024,4425.25625937564,656.0,33756,23984,16
274.302162468606,274.302162468606,1097.20864987442,4.0,33749,23983,16
347.436082814422,347.436082814422,694.872165628843,2.0,33748,23983,16
2.3186295466142,76.2348681147869,48.6912204788983,21.0,33768,24025,16
