median,average,medianCount,pointCount,x,y,zoomLevel
261.641694402249,258.85307544854,42124.3127987622,161.0,18499,25482,16
4.88150725673554,4.84351049474461,3963.78389246926,812.0,18514,25505,16
2.79244658238581,3.13646816109463,2152.97631501946,771.0,18515,25504,16
2.84757765534871,3.75742227632355,1782.58361224829,626.0,18515,25505,16
2.42474662048671,5.31925323226566,2958.19087699379,1220.0,18497,25496,16
2.755720328216,12.202025744882,4152.87053462151,1507.0,18497,25497,16
15.2527988790812,16.3870535731728,17525.4659120643,1149.0,18580,25523,16
529.273480734141,554.554417573561,119615.806645916,226.0,18499,25483,16
917.256480568821,917.256480568821,125664.137837929,137.0,18498,25483,16
2.16085624125284,2.06377870013547,388.954123425511,180.0,18507,25499,16
8.8837876913715,9.92232377409766,40456.7691465058,4554.0,18550,25462,16
3.87354365596681,6.18675476909607,2672.7451226171,690.0,18590,25512,16
6.49918445184038,6.63305822019568,2209.72271362573,340.0,18591,25512,16
8.49569545302911,8.20363994862489,2693.13545861023,317.0,18591,25513,16
3.31481673335589,4.10275765990524,2761.24233888546,833.0,18496,25496,16
3.14894740545178,3.14894740545178,44.0852636763249,14.0,18517,25533,16
6.04302122059939,5.98646383890606,5064.05178286229,838.0,18535,25498,16
3.09872332026184,3.69605722059038,2826.0356680788,912.0,18535,25499,16
2.65284417118077,5.95774825769398,1148.68152612127,433.0,18537,25458,16
3.351062165098,5.15351659988199,5220.95485322268,1558.0,18537,25459,16
3.08272610152144,9.71709143701766,2111.66737954219,685.0,18536,25458,16
1.87212404557399,2.65619285829838,265.841614471506,142.0,18536,25459,16
76.9857597946249,79.8632658996913,218408.600537351,2837.0,18560,25462,16
31.5259250766693,37.6726068805373,74968.6498323195,2378.0,18560,25463,16
1.87291651726146,1.87291651726146,11.2374991035687,6.0,18572,25513,16
294.032652192381,296.507837973992,62040.8896125924,211.0,18590,25472,16
9.7421724629307,10.3884703720788,2026.37187228958,208.0,18591,25472,16
2.70700813363203,3.39286947626495,6783.76238288186,2506.0,18526,25528,16
2.53007478024611,3.21202283711045,29601.8749288795,11700.0,18526,25529,16
2.97707382492294,4.65053318333921,11464.7112997782,3851.0,18527,25528,16
2.92230035015642,7.81705810441611,25885.7365016855,8858.0,18527,25529,16
1031.50007188809,1031.50007188809,38165.5026598592,37.0,18572,25482,16
2.43057933421709,2.65561240775857,7029.23543455583,2892.0,18550,25530,16
2.39280944417489,3.58630774758164,234.495325529139,98.0,18589,25534,16
3.62328130958752,19.3899525976107,2115.99628479911,584.0,18589,25535,16
5.11434806908343,5.47967328341722,12284.6640619384,2402.0,18588,25534,16
7.21283123988929,7.36124434655366,17231.4538320955,2389.0,18588,25535,16
5.32466849966534,5.38112084850012,6181.94012811146,1161.0,18505,25480,16
16.8787458404709,17.3517421926691,131266.006401342,7777.0,18513,25466,16
13.9568696681074,14.7025473434101,47690.6236559231,3417.0,18513,25467,16
13.2223666633294,13.2223666633294,621.451233176481,47.0,18512,25467,16
2.71542777459444,7.08172902238136,6424.70211469044,2366.0,18516,25520,16
256.254561612029,253.498672086373,2306.29105450827,9.0,18516,25521,16
2.24270197460154,2.85919520410032,3597.29396726087,1604.0,18517,25520,16
652.462132045976,652.462132045976,33928.0308663907,52.0,18517,25521,16
13.6779442955359,13.6779442955359,724.931047663402,53.0,18587,25520,16
15.3034004073646,15.6582640569201,39528.6832522227,2583.0,18587,25521,16
2.43631772541606,2.53008256685688,1476.40854160213,606.0,18526,25534,16
6.24780440473523,5.8073412417514,4785.81817402719,766.0,18526,25535,16
18.4534633671275,20.6908006548404,4133.57579423656,224.0,18543,25469,16
2.37994264054447,5.66291861521156,5728.52193579054,2407.0,18582,25528,16
1.80381151313112,8.73404213001061,4092.84832329451,2269.0,18582,25529,16
6.50897178271227,7.39659184659809,86706.0131175101,13321.0,18498,25477,16
2.48337016493945,3.5373724152422,12193.3475098527,4910.0,18499,25477,16
3.36243489550512,3.84670036538276,6012.03359316316,1788.0,18552,25484,16
13.0100433455044,13.0100433455044,637.492123929714,49.0,18553,25484,16
20.7531503956764,20.7531503956764,41.5063007913528,2.0,18553,25485,16
934.61480493105,934.61480493105,71030.7251747598,76.0,18573,25482,16
8.22363803444935,7.25738798555693,4054.25355098353,493.0,18592,25515,16
306.939118577191,306.939118577191,4604.08677865786,15.0,18494,25508,16
33.2863093447214,33.2863093447214,199.717856068328,6.0,18495,25508,16
10.4761491112702,10.4060102682098,14142.8013002148,1350.0,18500,25461,16
7.46996331793102,9.21158174487622,14984.7464157696,2006.0,18501,25460,16
7.99186966948512,8.68640598800812,56742.2746533443,7100.0,18501,25461,16
2.3046408809514,3.26344455385301,13761.0107001608,5971.0,18501,25494,16
3.15657203363075,4.10480682127288,16357.3562782746,5182.0,18501,25495,16
2.88835020867799,3.08294957066173,228.179666485561,79.0,18500,25495,16
8.76762018465152,10.2192561299844,8390.6125167115,957.0,18528,25482,16
5.7218557154873,6.35586562743158,5384.26622827355,941.0,18528,25483,16
328.827228807877,328.827228807877,6576.54457615755,20.0,18534,25518,16
438.73769330057,438.73769330057,6142.32770620797,14.0,18534,25519,16
9.18187995897495,11.0340975188166,36323.5171177049,3956.0,18574,25504,16
10.0932346874866,10.9476887035567,40362.845515259,3999.0,18574,25505,16
6.6118055385522,6.51753513687038,647.956942778116,98.0,18575,25504,16
16.4885642341777,17.6530358266972,4171.60675124697,253.0,18575,25505,16
61.7269759771066,81.5905335323561,125676.123089389,2036.0,18584,25481,16
375.682993070796,344.935652312597,501912.478742583,1336.0,18585,25481,16
